 [antenna_pattern.dat]

  É” = 0.000 Åãplane
   É∆(deg)       EÉ”       EÉ∆       ER        EL 
   -46.000   -5.4908   -6.3997   -5.9322  -29.9869
   -45.000   -5.2518   -6.0938   -5.6608  -30.0000
   -44.000   -5.0187   -5.7970   -5.3968  -30.0000
   -43.000   -4.7914   -5.5091   -5.1400  -30.0000
   -42.000   -4.5698   -5.2301   -4.8904  -30.0000
   -41.000   -4.3538   -4.9596   -4.6478  -30.0000
   -40.000   -4.1434   -4.6976   -4.4121  -30.0000
   -39.000   -3.9385   -4.4439   -4.1833  -30.0000
   -38.000   -3.7391   -4.1983   -3.9611  -30.0000
   -37.000   -3.5451   -3.9607   -3.7456  -30.0000
   -36.000   -3.3565   -3.7309   -3.5367  -30.0000
   -35.000   -3.1732   -3.5089   -3.3343  -30.0000
   -34.000   -2.9952   -3.2945   -3.1383  -30.0000
   -33.000   -2.8225   -3.0875   -2.9486  -30.0000
   -32.000   -2.6551   -2.8880   -2.7652  -30.0000
   -31.000   -2.4929   -2.6957   -2.5880  -30.0000
   -30.000   -2.3359   -2.5106   -2.4171  -30.0000
   -29.000   -2.1841   -2.3326   -2.2522  -30.0000
   -28.000   -2.0375   -2.1616   -2.0935  -30.0000
   -27.000   -1.8961   -1.9976   -1.9407  -30.0000
   -26.000   -1.7598   -1.8404   -1.7940  -30.0000
   -25.000   -1.6287   -1.6900   -1.6532  -30.0000
   -24.000   -1.5027   -1.5463   -1.5184  -30.0000
   -23.000   -1.3818   -1.4093   -1.3894  -30.0000
   -22.000   -1.2661   -1.2789   -1.2663  -30.0000
   -21.000   -1.1554   -1.1550   -1.1490  -30.0000
   -20.000   -1.0499   -1.0376   -1.0375  -30.0000
   -19.000   -0.9495   -0.9267   -0.9318  -30.0000
   -18.000   -0.8542   -0.8222   -0.8319  -30.0000
   -17.000   -0.7640   -0.7241   -0.7377  -30.0000
   -16.000   -0.6788   -0.6323   -0.6492  -30.0000
   -15.000   -0.5988   -0.5468   -0.5665  -30.0000
   -14.000   -0.5239   -0.4676   -0.4894  -30.0000
   -13.000   -0.4540   -0.3947   -0.4179  -30.0000
   -12.000   -0.3892   -0.3279   -0.3522  -30.0000
   -11.000   -0.3295   -0.2674   -0.2920  -30.0000
   -10.000   -0.2749   -0.2131   -0.2376  -30.0000
    -9.000   -0.2253   -0.1649   -0.1887  -30.0000
    -8.000   -0.1809   -0.1229   -0.1455  -30.0000
    -7.000   -0.1415   -0.0871   -0.1079  -30.0000
    -6.000   -0.1072   -0.0574   -0.0759  -30.0000
    -5.000   -0.0779   -0.0338   -0.0495  -30.0000
    -4.000   -0.0538   -0.0164   -0.0287  -30.0000
    -3.000   -0.0347   -0.0051   -0.0135  -30.0000
    -2.000   -0.0207    0.0000   -0.0040  -30.0000
    -1.000   -0.0117   -0.0010    0.0000  -30.0000
     0.000   -0.0079   -0.0082   -0.0017  -30.0000
     1.000   -0.0091   -0.0215   -0.0089  -30.0000
     2.000   -0.0153   -0.0411   -0.0218  -30.0000
     3.000   -0.0267   -0.0668   -0.0404  -30.0000
     4.000   -0.0431   -0.0987   -0.0645  -30.0000
     5.000   -0.0646   -0.1369   -0.0943  -30.0000
     6.000   -0.0912   -0.1814   -0.1298  -30.0000
     7.000   -0.1228   -0.2322   -0.1710  -30.0000
     8.000   -0.1595   -0.2893   -0.2178  -30.0000
     9.000   -0.2013   -0.3527   -0.2703  -30.0000
    10.000   -0.2482   -0.4226   -0.3286  -30.0000
    11.000   -0.3001   -0.4989   -0.3926  -30.0000
    12.000   -0.3571   -0.5817   -0.4623  -30.0000
    13.000   -0.4192   -0.6710   -0.5378  -30.0000
    14.000   -0.4863   -0.7670   -0.6192  -30.0000
    15.000   -0.5585   -0.8696   -0.7063  -30.0000
    16.000   -0.6358   -0.9789   -0.7993  -30.0000
    17.000   -0.7182   -1.0950   -0.8982  -30.0000
    18.000   -0.8057   -1.2180   -1.0030  -30.0000
    19.000   -0.8982   -1.3479   -1.1138  -30.0000
    20.000   -0.9959   -1.4849   -1.2306  -30.0000
    21.000   -1.0986   -1.6290   -1.3534  -30.0000
    22.000   -1.2064   -1.7803   -1.4823  -30.0000
    23.000   -1.3194   -1.9390   -1.6173  -30.0000
    24.000   -1.4374   -2.1051   -1.7585  -30.0000
    25.000   -1.5606   -2.2788   -1.9059  -29.5606
    26.000   -1.6888   -2.4602   -2.0596  -29.0976
    27.000   -1.8222   -2.6494   -2.2197  -28.6534
    28.000   -1.9608   -2.8467   -2.3861  -28.2270
    29.000   -2.1045   -3.0521   -2.5591  -27.8176
    30.000   -2.2534   -3.2659   -2.7386  -27.4241
    31.000   -2.4074   -3.4883   -2.9247  -27.0460
    32.000   -2.5667   -3.7194   -3.1176  -26.6826
    33.000   -2.7312   -3.9595   -3.3173  -26.3332
    34.000   -2.9009   -4.2088   -3.5239  -25.9972
    35.000   -3.0759   -4.4676   -3.7376  -25.6743
    36.000   -3.2562   -4.7362   -3.9584  -25.3639
    37.000   -3.4419   -5.0149   -4.1865  -25.0657
    38.000   -3.6329   -5.3040   -4.4220  -24.7792
    39.000   -3.8293   -5.6039   -4.6650  -24.5041
    40.000   -4.0311   -5.9150   -4.9158  -24.2402
    41.000   -4.2385   -6.2377   -5.1744  -23.9872
    42.000   -4.4514   -6.5726   -5.4411  -23.7449
    43.000   -4.6700   -6.9200   -5.7160  -23.5129
    44.000   -4.8942   -7.2807   -5.9994  -23.2912
    45.000   -5.1242   -7.6552   -6.2915  -23.0797
    46.000   -5.3601   -8.0443   -6.5926  -22.8780
    47.000   -5.6019   -8.4486   -6.9029  -22.6863
    48.000   -5.8498   -8.8692   -7.2227  -22.5043
    49.000   -6.1039   -9.3069   -7.5524  -22.3320
    50.000   -6.3644   -9.7629   -7.8922  -22.1694
    51.000   -6.6313  -10.2382   -8.2426  -22.0165
    52.000   -6.9049  -10.7345   -8.6041  -21.8732
    53.000   -7.1853  -11.2531   -8.9770  -21.7397
    54.000   -7.4728  -11.7958   -9.3620  -21.6159
    55.000   -7.7677  -12.3648   -9.7595  -21.5019
    56.000   -8.0701  -12.9624  -10.1702  -21.3978
    57.000   -8.3804  -13.5913  -10.5948  -21.3038
    58.000   -8.6989  -14.2549  -11.0341  -21.2201
    59.000   -9.0261  -14.9569  -11.4890  -21.1467
    60.000   -9.3623  -15.7020  -11.9604  -21.0841
    61.000   -9.7081  -16.4959  -12.4495  -21.0323
    62.000  -10.0639  -17.3454  -12.9576  -20.9917
    63.000  -10.4305  -18.2592  -13.4861  -20.9626
    64.000  -10.8085  -19.2484  -14.0365  -20.9454
    65.000  -11.1988  -20.3273  -14.6110  -20.9406
    66.000  -11.6023  -21.5151  -15.2116  -20.9487
    67.000  -12.0200  -22.8384  -15.8409  -20.9701
    68.000  -12.4531  -24.3350  -16.5021  -21.0056
    69.000  -12.9031  -26.0622  -17.1987  -21.0558
    70.000  -13.3717  -28.1114  -17.9352  -21.1216
    71.000  -13.8606  -30.0000  -18.7168  -21.2037
    72.000  -14.3722  -30.0000  -19.5502  -21.3034
    73.000  -14.9091  -30.0000  -20.4435  -21.4217
    74.000  -15.4744  -30.0000  -21.4074  -21.5600
    75.000  -16.0719  -30.0000  -22.4555  -21.7198
    76.000  -16.7063  -30.0000  -23.6062  -21.9029
    77.000  -17.3831  -30.0000  -24.8849  -22.1114
    78.000  -18.1094  -30.0000  -26.3280  -22.3478
    79.000  -18.8941  -29.1736  -27.9903  -22.6147
    80.000  -19.7486  -27.8925  -29.9601  -22.9158
    81.000  -20.6881  -26.8717  -30.0000  -23.2549
    82.000  -21.7332  -26.0472  -30.0000  -23.6371
    83.000  -22.9126  -25.3777  -30.0000  -24.0683
    84.000  -24.2686  -24.8352  -30.0000  -24.5562
    85.000  -25.8668  -24.4004  -30.0000  -25.1103
    86.000  -27.8169  -24.0597  -30.0000  -25.7429
    87.000  -30.0000  -23.8034  -30.0000  -26.4705
    88.000  -30.0000  -23.6247  -30.0000  -27.3154
    89.000  -30.0000  -23.5192  -30.0000  -28.3092
    90.000  -30.0000  -23.4842  -29.4985  -29.4985




