 [antenna_conf.dat]

      NSEG      NWIR      NFED     NLOAD           FREQ0          RAMDA0            USEF
       116        13         1         0      3000000000      0.09993082      3000000000

Segment
   NO.           SX           SY           SZ             RX             RY             RZ           SEGL             RA     RAD_MODE
    36   -1.0000000   -0.0000000    0.0000000       0.088400      -0.118812       0.062500       0.022100       0.005000            1
    37   -1.0000000   -0.0000000    0.0000000       0.066300      -0.118812       0.062500       0.022100       0.005000            1
    38   -1.0000000   -0.0000000    0.0000000       0.044200      -0.118812       0.062500       0.022100       0.005000            1
    39   -1.0000000   -0.0000000    0.0000000       0.022100      -0.118812       0.062500       0.022100       0.005000            1
    40   -1.0000000   -0.0000000    0.0000000      -0.000000      -0.118812       0.062500       0.022100       0.005000            1
    41   -1.0000000   -0.0000000    0.0000000      -0.022100      -0.118812       0.062500       0.022100       0.005000            1
    42   -1.0000000   -0.0000000    0.0000000      -0.044200      -0.118812       0.062500       0.022100       0.005000            1
    43   -1.0000000   -0.0000000    0.0000000      -0.066300      -0.118812       0.062500       0.022100       0.005000            1
    44   -0.7071068    0.7071068    0.0000000      -0.088400      -0.118812       0.062500       0.021003       0.005000            1
    45   -0.7071068    0.7071068    0.0000000      -0.088400      -0.118812       0.062500       0.021003       0.005000            1
    46   -0.7071068    0.7071068    0.0000000      -0.103251      -0.103960       0.062500       0.021003       0.005000            1
    47   -0.7071068    0.7071068    0.0000000      -0.118103      -0.089109       0.062500       0.021003       0.005000            1
    48   -0.7071068    0.7071068    0.0000000      -0.132954      -0.074257       0.062500       0.021003       0.005000            1
    49   -0.7071068    0.7071068    0.0000000      -0.147806      -0.059406       0.062500       0.021003       0.005000            1
    50   -0.7071068    0.7071068    0.0000000      -0.162657      -0.044554       0.062500       0.021003       0.005000            1
    51   -0.7071068    0.7071068    0.0000000      -0.177509      -0.029703       0.062500       0.021003       0.005000            1
    52   -0.7071068    0.7071068    0.0000000      -0.192360      -0.014851       0.062500       0.021003       0.005000            1
    53    0.7071068    0.7071068    0.0000000      -0.207212      -0.000000       0.062500       0.021003       0.005000            1
    54    0.7071068    0.7071068   -0.0000000      -0.207212       0.000000      -0.062500       0.021003       0.005000            1
    55    0.7071068    0.7071068   -0.0000000      -0.192360       0.014851      -0.062500       0.021003       0.005000            1
    56    0.7071068    0.7071068   -0.0000000      -0.177509       0.029703      -0.062500       0.021003       0.005000            1
    57    0.7071068    0.7071068   -0.0000000      -0.162657       0.044554      -0.062500       0.021003       0.005000            1
    58    0.7071068    0.7071068   -0.0000000      -0.147806       0.059406      -0.062500       0.021003       0.005000            1
    59    0.7071068    0.7071068   -0.0000000      -0.132954       0.074257      -0.062500       0.021003       0.005000            1
    60    0.7071068    0.7071068   -0.0000000      -0.118103       0.089109      -0.062500       0.021003       0.005000            1
    61    0.7071068    0.7071068   -0.0000000      -0.103251       0.103960      -0.062500       0.021003       0.005000            1
    62    1.0000000    0.0000000   -0.0000000      -0.088400       0.118812      -0.062500       0.022100       0.005000            1
    63    1.0000000    0.0000000   -0.0000000      -0.088400       0.118812      -0.062500       0.022100       0.005000            1
    64    1.0000000    0.0000000   -0.0000000      -0.066300       0.118812      -0.062500       0.022100       0.005000            1
    65    1.0000000    0.0000000   -0.0000000      -0.044200       0.118812      -0.062500       0.022100       0.005000            1
    66    1.0000000    0.0000000   -0.0000000      -0.022100       0.118812      -0.062500       0.022100       0.005000            1
    67    1.0000000    0.0000000   -0.0000000       0.000000       0.118812      -0.062500       0.022100       0.005000            1
    68    1.0000000    0.0000000   -0.0000000       0.022100       0.118812      -0.062500       0.022100       0.005000            1
    69    1.0000000    0.0000000   -0.0000000       0.044200       0.118812      -0.062500       0.022100       0.005000            1
    70    1.0000000    0.0000000   -0.0000000       0.066300       0.118812      -0.062500       0.022100       0.005000            1
    71    0.7071068   -0.7071068   -0.0000000       0.088400       0.118812      -0.062500       0.021003       0.005000            1
    72    0.7071068   -0.7071068   -0.0000000       0.088400       0.118812      -0.062500       0.021003       0.005000            1
    73    0.7071068   -0.7071068   -0.0000000       0.103251       0.103960      -0.062500       0.021003       0.005000            1
    74    0.7071068   -0.7071068   -0.0000000       0.118103       0.089109      -0.062500       0.021003       0.005000            1
    75    0.7071068   -0.7071068   -0.0000000       0.132954       0.074257      -0.062500       0.021003       0.005000            1
    76    0.7071068   -0.7071068   -0.0000000       0.147806       0.059406      -0.062500       0.021003       0.005000            1
    77    0.7071068   -0.7071068   -0.0000000       0.162657       0.044554      -0.062500       0.021003       0.005000            1
    78    0.7071068   -0.7071068   -0.0000000       0.177509       0.029703      -0.062500       0.021003       0.005000            1
    79    0.7071068   -0.7071068   -0.0000000       0.192360       0.014851      -0.062500       0.021003       0.005000            1
    80   -0.7071068   -0.7071068   -0.0000000       0.207212       0.000000      -0.062500       0.021003       0.005000            1
    81   -0.7071068   -0.7071068   -0.0000000       0.207212      -0.000000      -0.062500       0.021003       0.005000            1
    82   -0.7071068   -0.7071068   -0.0000000       0.192360      -0.014851      -0.062500       0.021003       0.005000            1
    83   -0.7071068   -0.7071068   -0.0000000       0.177509      -0.029703      -0.062500       0.021003       0.005000            1
    84   -0.7071068   -0.7071068   -0.0000000       0.162657      -0.044554      -0.062500       0.021003       0.005000            1
    85   -0.7071068   -0.7071068   -0.0000000       0.147806      -0.059406      -0.062500       0.021003       0.005000            1
    86   -0.7071068   -0.7071068   -0.0000000       0.132954      -0.074257      -0.062500       0.021003       0.005000            1
    87   -0.7071068   -0.7071068   -0.0000000       0.118103      -0.089109      -0.062500       0.021003       0.005000            1
    88   -0.7071068   -0.7071068   -0.0000000       0.103251      -0.103960      -0.062500       0.021003       0.005000            1
    89   -1.0000000   -0.0000000   -0.0000000       0.088400      -0.118812      -0.062500       0.022100       0.005000            1
    90   -1.0000000   -0.0000000   -0.0000000       0.088400      -0.118812      -0.062500       0.022100       0.005000            1
    91   -1.0000000   -0.0000000   -0.0000000       0.066300      -0.118812      -0.062500       0.022100       0.005000            1
    92   -1.0000000   -0.0000000   -0.0000000       0.044200      -0.118812      -0.062500       0.022100       0.005000            1
    93   -1.0000000   -0.0000000   -0.0000000       0.022100      -0.118812      -0.062500       0.022100       0.005000            1
    94   -1.0000000   -0.0000000   -0.0000000      -0.000000      -0.118812      -0.062500       0.022100       0.005000            1
    95   -1.0000000   -0.0000000   -0.0000000      -0.022100      -0.118812      -0.062500       0.022100       0.005000            1
    96   -1.0000000   -0.0000000   -0.0000000      -0.044200      -0.118812      -0.062500       0.022100       0.005000            1
    97   -1.0000000   -0.0000000   -0.0000000      -0.066300      -0.118812      -0.062500       0.022100       0.005000            1
    98   -0.7071068    0.7071068   -0.0000000      -0.088400      -0.118812      -0.062500       0.021003       0.005000            1
    99   -0.7071068    0.7071068   -0.0000000      -0.088400      -0.118812      -0.062500       0.021003       0.005000            1
   100   -0.7071068    0.7071068   -0.0000000      -0.103251      -0.103960      -0.062500       0.021003       0.005000            1
   101   -0.7071068    0.7071068   -0.0000000      -0.118103      -0.089109      -0.062500       0.021003       0.005000            1
   102   -0.7071068    0.7071068   -0.0000000      -0.132954      -0.074257      -0.062500       0.021003       0.005000            1
   103   -0.7071068    0.7071068   -0.0000000      -0.147806      -0.059406      -0.062500       0.021003       0.005000            1
   104   -0.7071068    0.7071068   -0.0000000      -0.162657      -0.044554      -0.062500       0.021003       0.005000            1
   105   -0.7071068    0.7071068   -0.0000000      -0.177509      -0.029703      -0.062500       0.021003       0.005000            1
   106   -0.7071068    0.7071068   -0.0000000      -0.192360      -0.014851      -0.062500       0.021003       0.005000            1
   107    0.7071068    0.7071068   -0.0000000      -0.207212      -0.000000      -0.062500       0.021003       0.005000            1
   108   -1.0000000    0.0000000    0.0000000      -0.066300       0.118812      -0.062500       0.022100       0.005000            1
   109    0.0000000    0.0000000    1.0000000      -0.088400       0.118812      -0.062500       0.020833       0.005000            1
   110    0.0000000    0.0000000    1.0000000      -0.088400       0.118812      -0.041667       0.020833       0.005000            1
   111    0.0000000    0.0000000    1.0000000      -0.088400       0.118812      -0.020833       0.020833       0.005000            1
   112    0.0000000    0.0000000    1.0000000      -0.088400       0.118812      -0.000000       0.020833       0.005000            1
   113    0.0000000    0.0000000    1.0000000      -0.088400       0.118812       0.020833       0.020833       0.005000            1
   114    0.0000000    0.0000000    1.0000000      -0.088400       0.118812       0.041667       0.020833       0.005000            1
   115    1.0000000    0.0000000    0.0000000      -0.088400       0.118812       0.062500       0.022100       0.005000            1

Wire
   NO.     SEGN
     0        9
     1        9
     2        9
     3        9
     4        9
     5        9
     6        9
     7        9
     8        9
     9        9
    10        9
    11        9
    12        8

Feed
   NO.     FEDP      FEDV.re      FEDV.im
     0       99     -2.00000     -0.00000

Load
   NO.     LOADP      LOADZ.re      LOADZ.im



