 [antenna_field.dat]

  É” = 90.000 Åãplane
   --    >>-------   -------   --EÉ”--   -------   -------<< ** >>-------   -------   --EÉ∆--   -------   -------<< ** >>-------   --------<<
 É∆(deg)   FRAD.re   FRAD.im    |FRAD|    FPHASE  FGAI(dB)   **   TRAD.re   TRAD.im    |TRAD|    TPHASE  TGAI(dB)   ** TFGAI(dB)    TPHASE
  86.000  -0.32240  -0.15183   0.35637  -154.782    0.2747   **  -0.12356  -0.01761   0.12481  -171.888   -8.8380   **    0.7772    17.1059 
  87.000  -0.32372  -0.15240   0.35780  -154.790    0.3097   **  -0.11836  -0.02110   0.12023  -169.893   -9.1631   **    0.7743    15.1027 
  88.000  -0.32507  -0.15304   0.35929  -154.790    0.3458   **  -0.11320  -0.02430   0.11578  -167.882   -9.4903   **    0.7749    13.0927 
  89.000  -0.32645  -0.15374   0.36084  -154.781    0.3830   **  -0.10809  -0.02723   0.11146  -165.861   -9.8205   **    0.7788    11.0801 
  90.000  -0.32785  -0.15452   0.36244  -154.764    0.4214   **  -0.10302  -0.02987   0.10726  -163.833  -10.1544   **    0.7860     9.0689 


   --    >>-------   -------   --ER --   -------   -------<< ** >>-------   -------   --EL --   -------   -------<< ** >>-------   --------<<
 É∆(deg)   RRAD.re   RRAD.im    |RRAD|    RPHASE  RGAI(dB)   **   LRAD.re   LRAD.im    |LRAD|    LPHASE  LGAI(dB)   ** TFGAI(dB)     AR(dB)
 -90.000   0.18801  -0.18768   0.26565   -44.949    0.7333   **  -0.15023   0.08729   0.17375   149.843   -2.9545   **    2.2799    13.5907 
 -89.000   0.18372  -0.18514   0.26082   -45.220    0.5740   **  -0.15000   0.08725   0.17353   149.814   -2.9655   **    2.1656    13.9371 
 -88.000   0.17939  -0.18254   0.25594   -45.498    0.4097   **  -0.14983   0.08731   0.17341   149.768   -2.9713   **    2.0505    14.3247 
 -87.000   0.17503  -0.17989   0.25099   -45.785    0.2401   **  -0.14972   0.08747   0.17340   149.706   -2.9719   **    1.9348    14.7594 
 -86.000   0.17063  -0.17718   0.24598   -46.080    0.0651   **  -0.14968   0.08772   0.17349   149.627   -2.9674   **    1.8187    15.2485 
 -85.000   0.16618  -0.17442   0.24092   -46.386   -0.1156   **  -0.14970   0.08807   0.17369   149.532   -2.9576   **    1.7022    15.8013 
 -84.000   0.16171  -0.17161   0.23580   -46.702   -0.3022   **  -0.14979   0.08851   0.17399   149.420   -2.9427   **    1.5855    16.4297 
 -83.000   0.15719  -0.16875   0.23062   -47.030   -0.4950   **  -0.14993   0.08905   0.17439   149.292   -2.9226   **    1.4689    17.1495 
 -82.000   0.15265  -0.16583   0.22539   -47.370   -0.6943   **  -0.15014   0.08969   0.17489   149.148   -2.8975   **    1.3526    17.9821 
 -81.000   0.14806  -0.16286   0.22010   -47.725   -0.9004   **  -0.15042   0.09042   0.17550   148.989   -2.8674   **    1.2368    18.9578 
 -80.000   0.14344  -0.15984   0.21477   -48.094   -1.1136   **  -0.15075   0.09124   0.17621   148.815   -2.8323   **    1.1218    20.1211 
 -79.000   0.13879  -0.15677   0.20938   -48.480   -1.3342   **  -0.15114   0.09216   0.17702   148.625   -2.7923   **    1.0079    21.5417 
 -78.000   0.13411  -0.15365   0.20394   -48.884   -1.5627   **  -0.15159   0.09318   0.17794   148.422   -2.7475   **    0.8955    23.3374 
 -77.000   0.12939  -0.15048   0.19846   -49.308   -1.7994   **  -0.15210   0.09429   0.17896   148.204   -2.6980   **    0.7848    25.7336 
 -76.000   0.12465  -0.14726   0.19293   -49.754   -2.0448   **  -0.15267   0.09550   0.18007   147.973   -2.6439   **    0.6763    29.2511 
 -75.000   0.11987  -0.14399   0.18736   -50.223   -2.2994   **  -0.15329   0.09680   0.18129   147.730   -2.5853   **    0.5703    35.6747 
 -74.000   0.11507  -0.14068   0.18175   -50.718   -2.5636   **  -0.15397   0.09819   0.18261   147.474   -2.5222   **    0.4674    52.4564 
 -73.000   0.11024  -0.13732   0.17609   -51.242   -2.8381   **  -0.15470   0.09968   0.18403   147.206   -2.4549   **    0.3680    33.1306 
 -72.000   0.10538  -0.13391   0.17040   -51.798   -3.1234   **  -0.15549   0.10126   0.18556   146.927   -2.3835   **    0.2726    27.4185 
 -71.000   0.10050  -0.13046   0.16468   -52.389   -3.4201   **  -0.15633   0.10293   0.18717   146.638   -2.3080   **    0.1818    23.8853 
 -70.000   0.09560  -0.12696   0.15892   -53.020   -3.7291   **  -0.15722   0.10470   0.18889   146.339   -2.2286   **    0.0959    21.2936 
 -69.000   0.09067  -0.12341   0.15314   -53.695   -4.0510   **  -0.15816   0.10656   0.19071   146.030   -2.1454   **    0.0157    19.2310 
 -68.000   0.08573  -0.11983   0.14733   -54.419   -4.3868   **  -0.15915   0.10851   0.19262   145.714   -2.0587   **   -0.0583    17.5086 
 -67.000   0.08076  -0.11620   0.14151   -55.198   -4.7373   **  -0.16019   0.11055   0.19464   145.389   -1.9685   **   -0.1256    16.0241 
 -66.000   0.07578  -0.11253   0.13567   -56.040   -5.1035   **  -0.16127   0.11269   0.19674   145.057   -1.8749   **   -0.1856    14.7158 
 -65.000   0.07079  -0.10881   0.12981   -56.954   -5.4866   **  -0.16240   0.11491   0.19895   144.718   -1.7782   **   -0.2378    13.5438 
 -64.000   0.06578  -0.10506   0.12395   -57.948   -5.8876   **  -0.16358   0.11722   0.20124   144.373   -1.6785   **   -0.2816    12.4807 
 -63.000   0.06076  -0.10127   0.11810   -59.035   -6.3080   **  -0.16479   0.11963   0.20363   144.023   -1.5759   **   -0.3167    11.5071 
 -62.000   0.05574  -0.09744   0.11225   -60.229   -6.7489   **  -0.16605   0.12212   0.20612   143.669   -1.4706   **   -0.3426    10.6086 
 -61.000   0.05071  -0.09357   0.10643   -61.547   -7.2120   **  -0.16735   0.12469   0.20869   143.310   -1.3627   **   -0.3588     9.7747 
 -60.000   0.04567  -0.08967   0.10063   -63.010   -7.6986   **  -0.16868   0.12735   0.21136   142.947   -1.2525   **   -0.3652     8.9973 
 -59.000   0.04063  -0.08573   0.09487   -64.642   -8.2103   **  -0.17006   0.13010   0.21412   142.582   -1.1400   **   -0.3615     8.2700 
 -58.000   0.03559  -0.08176   0.08917   -66.474   -8.7484   **  -0.17147   0.13293   0.21696   142.215   -1.0253   **   -0.3475     7.5883 
 -57.000   0.03056  -0.07776   0.08355   -68.544   -9.3143   **  -0.17291   0.13585   0.21989   141.845   -0.9088   **   -0.3232     6.9487 
 -56.000   0.02553  -0.07372   0.07802   -70.898   -9.9088   **  -0.17439   0.13884   0.22291   141.475   -0.7904   **   -0.2885     6.3487 
 -55.000   0.02051  -0.06966   0.07262   -73.592  -10.5317   **  -0.17590   0.14192   0.22601   141.103   -0.6704   **   -0.2437     5.7868 
 -54.000   0.01551  -0.06558   0.06738   -76.697  -11.1819   **  -0.17744   0.14507   0.22919   140.732   -0.5489   **   -0.1889     5.2627 
 -53.000   0.01051  -0.06146   0.06235   -80.294  -11.8556   **  -0.17901   0.14830   0.23246   140.360   -0.4261   **   -0.1243     4.7767 
 -52.000   0.00554  -0.05733   0.05759   -84.484  -12.5457   **  -0.18061   0.15160   0.23580   139.990   -0.3020   **   -0.0504     4.3304 
 -51.000   0.00058  -0.05317   0.05317   -89.376  -13.2395   **  -0.18223   0.15498   0.23922   139.621   -0.1769   **    0.0325     3.9267 
 -50.000  -0.00435  -0.04899   0.04918   -95.079  -13.9165   **  -0.18388   0.15843   0.24272   139.253   -0.0509   **    0.1239     3.5696 
 -49.000  -0.00926  -0.04480   0.04574  -101.682  -14.5463   **  -0.18556   0.16194   0.24629   138.887    0.0759   **    0.2232     3.2644 
 -48.000  -0.01414  -0.04059   0.04298  -109.208  -15.0876   **  -0.18725   0.16553   0.24993   138.524    0.2034   **    0.3299     3.0174 
 -47.000  -0.01899  -0.03637   0.04102  -117.569  -15.4921   **  -0.18897   0.16918   0.25364   138.163    0.3313   **    0.4435     2.8347 
 -46.000  -0.02380  -0.03213   0.03999  -126.523  -15.7144   **  -0.19071   0.17289   0.25741   137.806    0.4597   **    0.5632     2.7206 
 -45.000  -0.02857  -0.02790   0.03993  -135.685  -15.7267   **  -0.19247   0.17666   0.26125   137.452    0.5883   **    0.6886     2.6762 
 -44.000  -0.03330  -0.02365   0.04085  -144.616  -15.5297   **  -0.19424   0.18049   0.26515   137.102    0.7170   **    0.8189     2.6976 
 -43.000  -0.03799  -0.01941   0.04266  -152.938  -15.1527   **  -0.19604   0.18437   0.26911   136.757    0.8458   **    0.9536     2.7771 
 -42.000  -0.04263  -0.01516   0.04524  -160.418  -14.6417   **  -0.19784   0.18830   0.27313   136.415    0.9744   **    1.0920     2.9044 
 -41.000  -0.04721  -0.01092   0.04846  -166.974  -14.0449   **  -0.19966   0.19228   0.27720   136.078    1.1028   **    1.2336     3.0686 
 -40.000  -0.05175  -0.00669   0.05218  -172.634  -13.4031   **  -0.20149   0.19631   0.28131   135.747    1.2309   **    1.3778     3.2599 
 -39.000  -0.05622  -0.00247   0.05628  -177.488  -12.7462   **  -0.20334   0.20038   0.28548   135.420    1.3585   **    1.5241     3.4700 
 -38.000  -0.06064   0.00174   0.06066   178.353  -12.0944   **  -0.20519   0.20448   0.28968   135.099    1.4855   **    1.6719     3.6925 
 -37.000  -0.06499   0.00594   0.06526   174.780  -11.4599   **  -0.20705   0.20862   0.29393   134.783    1.6119   **    1.8209     3.9224 
 -36.000  -0.06927   0.01011   0.07001   171.697  -10.8500   **  -0.20892   0.21280   0.29821   134.473    1.7375   **    1.9705     4.1557 
 -35.000  -0.07349   0.01426   0.07486   169.019  -10.2680   **  -0.21079   0.21700   0.30252   134.169    1.8622   **    2.1203     4.3898 
 -34.000  -0.07763   0.01838   0.07978   166.679   -9.7154   **  -0.21267   0.22122   0.30686   133.871    1.9859   **    2.2700     4.6223 
 -33.000  -0.08170   0.02247   0.08473   164.620   -9.1921   **  -0.21455   0.22546   0.31123   133.579    2.1086   **    2.4191     4.8518 
 -32.000  -0.08568   0.02653   0.08970   162.796   -8.6975   **  -0.21643   0.22971   0.31561   133.294    2.2301   **    2.5674     5.0768 
 -31.000  -0.08959   0.03055   0.09465   161.172   -8.2303   **  -0.21831   0.23398   0.32001   133.015    2.3503   **    2.7145     5.2965 
 -30.000  -0.09341   0.03452   0.09958   159.716   -7.7891   **  -0.22019   0.23825   0.32442   132.743    2.4692   **    2.8603     5.5101 
 -29.000  -0.09714   0.03845   0.10448   158.404   -7.3726   **  -0.22206   0.24253   0.32884   132.478    2.5866   **    3.0043     5.7171 
 -28.000  -0.10079   0.04233   0.10932   157.216   -6.9793   **  -0.22394   0.24680   0.33325   132.219    2.7026   **    3.1464     5.9171 
 -27.000  -0.10434   0.04616   0.11409   156.135   -6.6078   **  -0.22580   0.25107   0.33767   131.967    2.8169   **    3.2864     6.1096 
 -26.000  -0.10779   0.04993   0.11880   155.148   -6.2569   **  -0.22766   0.25532   0.34208   131.722    2.9296   **    3.4241     6.2945 
 -25.000  -0.11115   0.05363   0.12342   154.243   -5.9254   **  -0.22951   0.25955   0.34647   131.485    3.0405   **    3.5593     6.4716 
 -24.000  -0.11442   0.05727   0.12795   153.410   -5.6122   **  -0.23135   0.26377   0.35085   131.254    3.1496   **    3.6918     6.6407 
 -23.000  -0.11757   0.06084   0.13238   152.640   -5.3163   **  -0.23318   0.26796   0.35521   131.030    3.2567   **    3.8216     6.8018 
 -22.000  -0.12063   0.06433   0.13671   151.928   -5.0367   **  -0.23499   0.27211   0.35954   130.814    3.3619   **    3.9484     6.9548 
 -21.000  -0.12358   0.06775   0.14093   151.268   -4.7726   **  -0.23679   0.27623   0.36383   130.605    3.4651   **    4.0723     7.0997 
 -20.000  -0.12642   0.07108   0.14504   150.653   -4.5233   **  -0.23858   0.28030   0.36809   130.402    3.5662   **    4.1930     7.2364 
 -19.000  -0.12916   0.07433   0.14902   150.080   -4.2880   **  -0.24034   0.28433   0.37230   130.207    3.6650   **    4.3104     7.3650 
 -18.000  -0.13178   0.07749   0.15288   149.546   -4.0661   **  -0.24209   0.28831   0.37647   130.020    3.7617   **    4.4246     7.4856 
 -17.000  -0.13430   0.08055   0.15660   149.046   -3.8571   **  -0.24381   0.29223   0.38058   129.839    3.8561   **    4.5354     7.5982 
 -16.000  -0.13670   0.08351   0.16019   148.579   -3.6603   **  -0.24552   0.29609   0.38464   129.666    3.9481   **    4.6427     7.7028 
 -15.000  -0.13899   0.08637   0.16364   148.142   -3.4754   **  -0.24719   0.29987   0.38862   129.500    4.0377   **    4.7465     7.7997 
 -14.000  -0.14116   0.08912   0.16694   147.733   -3.3018   **  -0.24884   0.30359   0.39254   129.340    4.1248   **    4.8468     7.8887 
 -13.000  -0.14321   0.09177   0.17009   147.350   -3.1393   **  -0.25047   0.30723   0.39639   129.188    4.2094   **    4.9434     7.9702 
 -12.000  -0.14515   0.09429   0.17309   146.991   -2.9873   **  -0.25206   0.31078   0.40015   129.044    4.2915   **    5.0364     8.0441 
 -11.000  -0.14698   0.09671   0.17594   146.656   -2.8457   **  -0.25362   0.31425   0.40382   128.906    4.3709   **    5.1257     8.1107 
 -10.000  -0.14868   0.09900   0.17863   146.343   -2.7141   **  -0.25515   0.31762   0.40741   128.775    4.4477   **    5.2113     8.1699 
  -9.000  -0.15027   0.10116   0.18115   146.051   -2.5922   **  -0.25664   0.32090   0.41090   128.651    4.5218   **    5.2931     8.2221 
  -8.000  -0.15174   0.10320   0.18351   145.780   -2.4797   **  -0.25809   0.32407   0.41429   128.534    4.5931   **    5.3712     8.2673 
  -7.000  -0.15309   0.10511   0.18570   145.528   -2.3765   **  -0.25951   0.32713   0.41757   128.424    4.6616   **    5.4454     8.3056 
  -6.000  -0.15433   0.10688   0.18773   145.295   -2.2824   **  -0.26089   0.33009   0.42074   128.321    4.7273   **    5.5158     8.3372 
  -5.000  -0.15545   0.10852   0.18958   145.081   -2.1971   **  -0.26222   0.33292   0.42379   128.225    4.7901   **    5.5823     8.3623 
  -4.000  -0.15645   0.11002   0.19126   144.885   -2.1205   **  -0.26351   0.33564   0.42672   128.136    4.8500   **    5.6450     8.3810 
  -3.000  -0.15734   0.11137   0.19276   144.707   -2.0524   **  -0.26476   0.33823   0.42953   128.053    4.9069   **    5.7038     8.3935 
  -2.000  -0.15811   0.11258   0.19409   144.548   -1.9928   **  -0.26595   0.34069   0.43221   127.976    4.9609   **    5.7587     8.3999 
  -1.000  -0.15876   0.11364   0.19524   144.405   -1.9415   **  -0.26710   0.34302   0.43475   127.907    5.0119   **    5.8098     8.4003 
   0.000  -0.15930   0.11455   0.19621   144.281   -1.8983   **  -0.26820   0.34521   0.43715   127.844    5.0598   **    5.8569     8.3950 
   1.000  -0.15973   0.11531   0.19701   144.174   -1.8633   **  -0.26924   0.34727   0.43941   127.787    5.1046   **    5.9000     8.3840 
   2.000  -0.16005   0.11592   0.19762   144.085   -1.8362   **  -0.27023   0.34918   0.44153   127.737    5.1463   **    5.9393     8.3675 
   3.000  -0.16026   0.11637   0.19806   144.015   -1.8172   **  -0.27116   0.35094   0.44349   127.693    5.1848   **    5.9746     8.3458 
   4.000  -0.16036   0.11667   0.19831   143.962   -1.8060   **  -0.27204   0.35255   0.44531   127.655    5.2202   **    6.0060     8.3188 
   5.000  -0.16035   0.11681   0.19839   143.929   -1.8027   **  -0.27285   0.35401   0.44696   127.623    5.2525   **    6.0334     8.2868 
   6.000  -0.16024   0.11679   0.19828   143.914   -1.8072   **  -0.27361   0.35532   0.44846   127.598    5.2815   **    6.0569     8.2498 
   7.000  -0.16002   0.11661   0.19800   143.919   -1.8195   **  -0.27430   0.35647   0.44979   127.578    5.3072   **    6.0765     8.2081 
   8.000  -0.15971   0.11627   0.19755   143.945   -1.8395   **  -0.27493   0.35745   0.45095   127.565    5.3297   **    6.0921     8.1618 
   9.000  -0.15929   0.11577   0.19692   143.991   -1.8673   **  -0.27549   0.35828   0.45195   127.557    5.3490   **    6.1038     8.1110 
  10.000  -0.15877   0.11511   0.19611   144.058   -1.9029   **  -0.27599   0.35895   0.45278   127.556    5.3649   **    6.1116     8.0558 
  11.000  -0.15816   0.11429   0.19513   144.148   -1.9463   **  -0.27641   0.35945   0.45344   127.560    5.3775   **    6.1154     7.9964 
  12.000  -0.15746   0.11331   0.19399   144.261   -1.9975   **  -0.27677   0.35979   0.45393   127.570    5.3868   **    6.1153     7.9328 
  13.000  -0.15666   0.11217   0.19267   144.398   -2.0565   **  -0.27706   0.35996   0.45424   127.585    5.3928   **    6.1113     7.8653 
  14.000  -0.15577   0.11086   0.19120   144.560   -2.1233   **  -0.27727   0.35997   0.45438   127.606    5.3954   **    6.1034     7.7939 
  15.000  -0.15480   0.10940   0.18956   144.749   -2.1980   **  -0.27742   0.35981   0.45434   127.633    5.3946   **    6.0916     7.7187 
  16.000  -0.15374   0.10779   0.18776   144.966   -2.2807   **  -0.27748   0.35948   0.45412   127.664    5.3905   **    6.0759     7.6399 
  17.000  -0.15260   0.10602   0.18581   145.212   -2.3714   **  -0.27747   0.35899   0.45373   127.702    5.3829   **    6.0563     7.5575 
  18.000  -0.15138   0.10409   0.18371   145.488   -2.4701   **  -0.27739   0.35833   0.45315   127.744    5.3720   **    6.0329     7.4718 
  19.000  -0.15009   0.10201   0.18147   145.797   -2.5768   **  -0.27723   0.35751   0.45241   127.792    5.3577   **    6.0056     7.3827 
  20.000  -0.14871   0.09978   0.17908   146.141   -2.6918   **  -0.27699   0.35653   0.45148   127.844    5.3399   **    5.9745     7.2905 
  21.000  -0.14727   0.09740   0.17656   146.521   -2.8149   **  -0.27668   0.35538   0.45038   127.902    5.3188   **    5.9396     7.1953 
  22.000  -0.14575   0.09487   0.17391   146.939   -2.9464   **  -0.27628   0.35408   0.44911   127.965    5.2942   **    5.9010     7.0971 
  23.000  -0.14417   0.09220   0.17113   147.399   -3.0862   **  -0.27581   0.35261   0.44767   128.032    5.2662   **    5.8585     6.9961 
  24.000  -0.14252   0.08939   0.16824   147.903   -3.2344   **  -0.27526   0.35099   0.44605   128.104    5.2348   **    5.8124     6.8924 
  25.000  -0.14081   0.08645   0.16523   148.454   -3.3911   **  -0.27462   0.34922   0.44427   128.181    5.1999   **    5.7626     6.7863 
  26.000  -0.13904   0.08336   0.16212   149.055   -3.5562   **  -0.27391   0.34730   0.44231   128.263    5.1617   **    5.7091     6.6777 
  27.000  -0.13722   0.08015   0.15891   149.710   -3.7299   **  -0.27312   0.34523   0.44020   128.349    5.1201   **    5.6521     6.5670 
  28.000  -0.13533   0.07681   0.15561   150.423   -3.9122   **  -0.27225   0.34301   0.43792   128.439    5.0750   **    5.5914     6.4543 
  29.000  -0.13340   0.07334   0.15223   151.198   -4.1030   **  -0.27130   0.34065   0.43549   128.534    5.0266   **    5.5272     6.3397 
  30.000  -0.13141   0.06976   0.14878   152.040   -4.3022   **  -0.27027   0.33816   0.43290   128.633    4.9747   **    5.4596     6.2236 
  31.000  -0.12938   0.06605   0.14526   152.953   -4.5099   **  -0.26916   0.33554   0.43015   128.736    4.9195   **    5.3886     6.1061 
  32.000  -0.12730   0.06224   0.14170   153.945   -4.7258   **  -0.26797   0.33278   0.42726   128.843    4.8610   **    5.3142     5.9874 
  33.000  -0.12517   0.05832   0.13809   155.020   -4.9497   **  -0.26671   0.32990   0.42423   128.953    4.7991   **    5.2365     5.8681 
  34.000  -0.12301   0.05429   0.13445   156.185   -5.1815   **  -0.26537   0.32691   0.42106   129.068    4.7339   **    5.1556     5.7482 
  35.000  -0.12080   0.05017   0.13080   157.448   -5.4206   **  -0.26395   0.32379   0.41775   129.186    4.6654   **    5.0715     5.6284 
  36.000  -0.11856   0.04595   0.12715   158.816   -5.6665   **  -0.26246   0.32057   0.41431   129.308    4.5936   **    4.9845     5.5089 
  37.000  -0.11628   0.04164   0.12351   160.297   -5.9187   **  -0.26089   0.31725   0.41074   129.433    4.5185   **    4.8944     5.3904 
  38.000  -0.11397   0.03725   0.11990   161.901   -6.1763   **  -0.25925   0.31382   0.40706   129.561    4.4402   **    4.8016     5.2733 
  39.000  -0.11163   0.03278   0.11634   163.636   -6.4382   **  -0.25754   0.31030   0.40326   129.692    4.3587   **    4.7059     5.1583 
  40.000  -0.10926   0.02823   0.11285   165.511   -6.7031   **  -0.25576   0.30669   0.39935   129.826    4.2740   **    4.6077     5.0462 
  41.000  -0.10686   0.02362   0.10944   167.535   -6.9695   **  -0.25392   0.30300   0.39533   129.963    4.1863   **    4.5069     4.9378 
  42.000  -0.10443   0.01894   0.10614   169.718   -7.2355   **  -0.25200   0.29924   0.39121   130.102    4.0954   **    4.4038     4.8341 
  43.000  -0.10198   0.01421   0.10297   172.068   -7.4987   **  -0.25002   0.29540   0.38701   130.243    4.0014   **    4.2985     4.7360 
  44.000  -0.09951   0.00942   0.09996   174.591   -7.7566   **  -0.24797   0.29150   0.38271   130.387    3.9045   **    4.1911     4.6448 
  45.000  -0.09702   0.00459   0.09713   177.292   -8.0061   **  -0.24587   0.28755   0.37833   130.532    3.8045   **    4.0817     4.5618 
  46.000  -0.09451  -0.00029   0.09451  -179.826   -8.2437   **  -0.24370   0.28354   0.37388   130.679    3.7017   **    3.9707     4.4884 
  47.000  -0.09197  -0.00520   0.09212  -176.765   -8.4657   **  -0.24148   0.27949   0.36936   130.827    3.5960   **    3.8581     4.4260 
  48.000  -0.08943  -0.01014   0.09000  -173.530   -8.6682   **  -0.23920   0.27540   0.36477   130.976    3.4875   **    3.7442     4.3764 
  49.000  -0.08686  -0.01511   0.08817  -170.132   -8.8469   **  -0.23687   0.27127   0.36013   131.126    3.3763   **    3.6291     4.3410 
  50.000  -0.08428  -0.02010   0.08664  -166.589   -8.9981   **  -0.23448   0.26713   0.35544   131.276    3.2624   **    3.5131     4.3216 
  51.000  -0.08169  -0.02510   0.08546  -162.922   -9.1180   **  -0.23205   0.26296   0.35071   131.427    3.1460   **    3.3965     4.3199 
  52.000  -0.07908  -0.03011   0.08462  -159.159   -9.2036   **  -0.22957   0.25878   0.34593   131.577    3.0270   **    3.2793     4.3372 
  53.000  -0.07646  -0.03512   0.08414  -155.333   -9.2526   **  -0.22705   0.25460   0.34113   131.726    2.9055   **    3.1620     4.3751 
  54.000  -0.07384  -0.04013   0.08403  -151.478   -9.2638   **  -0.22448   0.25042   0.33631   131.874    2.7818   **    3.0448     4.4347 
  55.000  -0.07120  -0.04513   0.08429  -147.633   -9.2371   **  -0.22188   0.24624   0.33146   132.021    2.6557   **    2.9279     4.5169 
  56.000  -0.06855  -0.05011   0.08491  -143.831   -9.1735   **  -0.21924   0.24208   0.32661   132.165    2.5275   **    2.8116     4.6225 
  57.000  -0.06589  -0.05508   0.08588  -140.107   -9.0751   **  -0.21657   0.23794   0.32174   132.307    2.3973   **    2.6962     4.7520 
  58.000  -0.06323  -0.06002   0.08718  -136.489   -8.9447   **  -0.21387   0.23383   0.31689   132.446    2.2651   **    2.5820     4.9055 
  59.000  -0.06055  -0.06494   0.08879  -132.999   -8.7859   **  -0.21114   0.22975   0.31203   132.582    2.1311   **    2.4693     5.0833 
  60.000  -0.05787  -0.06981   0.09068  -129.657   -8.6026   **  -0.20838   0.22572   0.30720   132.713    1.9955   **    2.3583     5.2852 
  61.000  -0.05518  -0.07465   0.09283  -126.473   -8.3987   **  -0.20560   0.22173   0.30238   132.839    1.8582   **    2.2494     5.5110 
  62.000  -0.05249  -0.07944   0.09522  -123.453   -8.1784   **  -0.20281   0.21779   0.29759   132.960    1.7195   **    2.1429     5.7606 
  63.000  -0.04979  -0.08419   0.09781  -120.601   -7.9453   **  -0.20000   0.21391   0.29284   133.075    1.5796   **    2.0389     6.0337 
  64.000  -0.04708  -0.08888   0.10058  -117.913   -7.7029   **  -0.19717   0.21009   0.28812   133.183    1.4386   **    1.9379     6.3302 
  65.000  -0.04437  -0.09350   0.10350  -115.386   -7.4542   **  -0.19433   0.20634   0.28345   133.283    1.2966   **    1.8401     6.6500 
  66.000  -0.04165  -0.09807   0.10655  -113.012   -7.2020   **  -0.19149   0.20267   0.27883   133.375    1.1538   **    1.7457     6.9930 
  67.000  -0.03893  -0.10257   0.10970  -110.784   -6.9484   **  -0.18864   0.19908   0.27426   133.458    1.0105   **    1.6550     7.3595 
  68.000  -0.03620  -0.10699   0.11295  -108.693   -6.6955   **  -0.18580   0.19558   0.26976   133.530    0.8667   **    1.5682     7.7495 
  69.000  -0.03346  -0.11133   0.11625  -106.729   -6.4447   **  -0.18295   0.19217   0.26533   133.592    0.7228   **    1.4855     8.1637 
  70.000  -0.03072  -0.11560   0.11961  -104.884   -6.1975   **  -0.18011   0.18886   0.26097   133.642    0.5789   **    1.4070     8.6025 
  71.000  -0.02798  -0.11978   0.12300  -103.147   -5.9548   **  -0.17727   0.18564   0.25669   133.679    0.4353   **    1.3330     9.0667 
  72.000  -0.02522  -0.12387   0.12641  -101.509   -5.7174   **  -0.17445   0.18254   0.25249   133.702    0.2921   **    1.2635     9.5572 
  73.000  -0.02246  -0.12786   0.12982   -99.964   -5.4859   **  -0.17164   0.17954   0.24839   133.711    0.1497   **    1.1986    10.0754 
  74.000  -0.01970  -0.13176   0.13323   -98.502   -5.2610   **  -0.16885   0.17666   0.24438   133.705    0.0083   **    1.1384    10.6227 
  75.000  -0.01692  -0.13557   0.13662   -97.116   -5.0427   **  -0.16608   0.17390   0.24047   133.682   -0.1318   **    1.0831    11.2008 
  76.000  -0.01414  -0.13926   0.13998   -95.799   -4.8316   **  -0.16333   0.17127   0.23666   133.641   -0.2704   **    1.0325    11.8118 
  77.000  -0.01136  -0.14286   0.14331   -94.545   -4.6275   **  -0.16060   0.16876   0.23297   133.582   -0.4071   **    0.9867    12.4583 
  78.000  -0.00856  -0.14634   0.14659   -93.347   -4.4308   **  -0.15791   0.16638   0.22938   133.504   -0.5417   **    0.9456    13.1433 
  79.000  -0.00576  -0.14971   0.14982   -92.202   -4.2413   **  -0.15524   0.16413   0.22592   133.406   -0.6738   **    0.9092    13.8704 
  80.000  -0.00294  -0.15297   0.15300   -91.102   -4.0591   **  -0.15261   0.16202   0.22258   133.287   -0.8031   **    0.8774    14.6440 
  81.000  -0.00012  -0.15611   0.15611   -90.045   -3.8842   **  -0.15002   0.16006   0.21937   133.146   -0.9293   **    0.8502    15.4694 
  82.000   0.00271  -0.15914   0.15916   -89.025   -3.7163   **  -0.14747   0.15823   0.21629   132.984   -1.0520   **    0.8273    16.3531 
  83.000   0.00555  -0.16204   0.16213   -88.039   -3.5554   **  -0.14495   0.15655   0.21335   132.798   -1.1710   **    0.8087    17.3033 
  84.000   0.00840  -0.16482   0.16503   -87.082   -3.4015   **  -0.14249   0.15501   0.21055   132.589   -1.2857   **    0.7943    18.3304 
  85.000   0.01126  -0.16748   0.16785   -86.153   -3.2543   **  -0.14007   0.15363   0.20790   132.357   -1.3960   **    0.7838    19.4475 
  86.000   0.01414  -0.17001   0.17059   -85.247   -3.1137   **  -0.13770   0.15239   0.20539   132.100   -1.5013   **    0.7772    20.6726 
  87.000   0.01702  -0.17241   0.17325   -84.362   -2.9795   **  -0.13538   0.15131   0.20304   131.820   -1.6014   **    0.7743    22.0298 
  88.000   0.01992  -0.17469   0.17582   -83.495   -2.8516   **  -0.13312   0.15038   0.20084   131.516   -1.6960   **    0.7749    23.5536 
  89.000   0.02283  -0.17684   0.17830   -82.644   -2.7297   **  -0.13092   0.14961   0.19880   131.188   -1.7845   **    0.7788    25.2953 
  90.000   0.02575  -0.17886   0.18070   -81.807   -2.6138   **  -0.12877   0.14899   0.19693   130.837   -1.8668   **    0.7860    27.3366 




