 [antenna_field.dat]

  É” = 90.000 Åãplane
   --    >>-------   -------   --EÉ”--   -------   -------<< ** >>-------   -------   --EÉ∆--   -------   -------<< ** >>-------   --------<<
 É∆(deg)   FRAD.re   FRAD.im    |FRAD|    FPHASE  FGAI(dB)   **   TRAD.re   TRAD.im    |TRAD|    TPHASE  TGAI(dB)   ** TFGAI(dB)    TPHASE
  47.000   0.18572   0.07390   0.19988    21.699    2.0815   **  -0.05730   0.15366   0.16399   110.451    0.3626   **    4.3168   -88.7518 
  48.000   0.18151   0.07220   0.19534    21.691    1.8818   **  -0.05525   0.14864   0.15858   110.392    0.0708   **    4.0803   -88.7012 
  49.000   0.17727   0.07048   0.19077    21.682    1.6763   **  -0.05322   0.14364   0.15319   110.330   -0.2296   **    3.8373   -88.6475 
  50.000   0.17302   0.06876   0.18618    21.674    1.4647   **  -0.05120   0.13868   0.14783   110.264   -0.5388   **    3.5878   -88.5905 
  51.000   0.16874   0.06703   0.18157    21.666    1.2468   **  -0.04920   0.13375   0.14251   110.195   -0.8569   **    3.3314   -88.5297 
  52.000   0.16445   0.06530   0.17694    21.657    1.0224   **  -0.04722   0.12887   0.13724   110.122   -1.1841   **    3.0681   -88.4649 
  53.000   0.16014   0.06356   0.17229    21.649    0.7913   **  -0.04525   0.12403   0.13203   110.045   -1.5206   **    2.7977   -88.3957 
  54.000   0.15581   0.06182   0.16763    21.641    0.5531   **  -0.04332   0.11925   0.12687   109.963   -1.8666   **    2.5199   -88.3217 
  55.000   0.15148   0.06008   0.16296    21.633    0.3075   **  -0.04140   0.11453   0.12178   109.876   -2.2222   **    2.2346   -88.2425 
  56.000   0.14713   0.05833   0.15828    21.625    0.0543   **  -0.03952   0.10987   0.11677   109.783   -2.5877   **    1.9415   -88.1577 
  57.000   0.14278   0.05658   0.15358    21.618   -0.2071   **  -0.03767   0.10529   0.11182   109.684   -2.9632   **    1.6402   -88.0667 
  58.000   0.13842   0.05483   0.14889    21.610   -0.4769   **  -0.03585   0.10078   0.10697   109.579   -3.3489   **    1.3306   -87.9689 
  59.000   0.13406   0.05308   0.14418    21.602   -0.7557   **  -0.03406   0.09636   0.10220   109.466   -3.7450   **    1.0122   -87.8638 
  60.000   0.12969   0.05133   0.13948    21.595   -1.0440   **  -0.03231   0.09202   0.09753   109.346   -4.1516   **    0.6847   -87.7507 
  61.000   0.12531   0.04958   0.13477    21.588   -1.3423   **  -0.03059   0.08777   0.09295   109.217   -4.5688   **    0.3477   -87.6289 
  62.000   0.12094   0.04784   0.13006    21.581   -1.6514   **  -0.02892   0.08362   0.08848   109.078   -4.9967   **    0.0007   -87.4975 
  63.000   0.11657   0.04609   0.12535    21.574   -1.9717   **  -0.02729   0.07958   0.08413   108.930   -5.4353   **   -0.3567   -87.3558 
  64.000   0.11219   0.04435   0.12064    21.567   -2.3043   **  -0.02570   0.07564   0.07988   108.770   -5.8848   **   -0.7253   -87.2027 
  65.000   0.10782   0.04260   0.11593    21.561   -2.6500   **  -0.02416   0.07181   0.07576   108.598   -6.3450   **   -1.1055   -87.0373 
  66.000   0.10345   0.04086   0.11123    21.554   -3.0097   **  -0.02267   0.06809   0.07176   108.413   -6.8159   **   -1.4982   -86.8586 
  67.000   0.09908   0.03913   0.10653    21.548   -3.3846   **  -0.02122   0.06449   0.06790   108.213   -7.2972   **   -1.9041   -86.6653 
  68.000   0.09472   0.03739   0.10183    21.542   -3.7761   **  -0.01982   0.06102   0.06416   107.998   -7.7887   **   -2.3243   -86.4562 
  69.000   0.09036   0.03566   0.09714    21.536   -4.1856   **  -0.01848   0.05767   0.06056   107.766   -8.2898   **   -2.7596   -86.2302 
  70.000   0.08601   0.03393   0.09246    21.531   -4.6148   **  -0.01719   0.05446   0.05711   107.517   -8.8001   **   -3.2114   -85.9860 
  71.000   0.08166   0.03221   0.08778    21.525   -5.0658   **  -0.01595   0.05138   0.05380   107.248   -9.3188   **   -3.6809   -85.7223 
  72.000   0.07732   0.03049   0.08311    21.520   -5.5408   **  -0.01477   0.04843   0.05064   106.958   -9.8447   **   -4.1698   -85.4379 
  73.000   0.07298   0.02877   0.07845    21.515   -6.0425   **  -0.01364   0.04563   0.04763   106.647  -10.3767   **   -4.6797   -85.1318 
  74.000   0.06865   0.02706   0.07379    21.511   -6.5743   **  -0.01258   0.04297   0.04478   106.314  -10.9131   **   -5.2127   -84.8032 
  75.000   0.06432   0.02535   0.06914    21.506   -7.1399   **  -0.01157   0.04046   0.04208   105.958  -11.4519   **   -5.7711   -84.4515 
  76.000   0.06000   0.02364   0.06449    21.502   -7.7440   **  -0.01062   0.03810   0.03955   105.579  -11.9908   **   -6.3574   -84.0768 
  77.000   0.05569   0.02193   0.05985    21.498   -8.3923   **  -0.00974   0.03589   0.03718   105.178  -12.5268   **   -6.9747   -83.6798 
  78.000   0.05138   0.02023   0.05522    21.495   -9.0919   **  -0.00891   0.03383   0.03498   104.757  -13.0564   **   -7.6264   -83.2621 
  79.000   0.04708   0.01854   0.05060    21.491   -9.8518   **  -0.00815   0.03193   0.03295   104.318  -13.5758   **   -8.3160   -82.8265 
  80.000   0.04278   0.01684   0.04598    21.488  -10.6835   **  -0.00745   0.03019   0.03109   103.865  -14.0802   **   -9.0476   -82.3770 
  81.000   0.03849   0.01515   0.04136    21.485  -11.6022   **  -0.00682   0.02861   0.02941   103.405  -14.5645   **   -9.8252   -81.9196 
  82.000   0.03420   0.01346   0.03675    21.483  -12.6285   **  -0.00625   0.02719   0.02790   102.945  -15.0228   **  -10.6524   -81.4618 
  83.000   0.02991   0.01177   0.03215    21.481  -13.7912   **  -0.00575   0.02593   0.02656   102.494  -15.4491   **  -11.5312   -81.0132 
  84.000   0.02563   0.01009   0.02755    21.479  -15.1327   **  -0.00531   0.02484   0.02540   102.064  -15.8367   **  -12.4601   -80.5851 
  85.000   0.02136   0.00840   0.02295    21.477  -16.7185   **  -0.00494   0.02392   0.02442   101.667  -16.1790   **  -13.4301   -80.1902 
  86.000   0.01708   0.00672   0.01836    21.476  -18.6585   **  -0.00463   0.02316   0.02362   101.318  -16.4696   **  -14.4173   -79.8420 
  87.000   0.01281   0.00504   0.01376    21.475  -21.1586   **  -0.00440   0.02257   0.02299   101.029  -16.7027   **  -15.3723   -79.5540 
  88.000   0.00854   0.00336   0.00918    21.474  -24.6815   **  -0.00423   0.02214   0.02254   100.812  -16.8731   **  -16.2075   -79.3382 
  89.000   0.00427   0.00168   0.00459    21.473  -30.7027   **  -0.00413   0.02189   0.02228   100.678  -16.9770   **  -16.7966   -79.2045 
