 [antenna_field.dat]

  É” = 0.000 Åãplane
   --    >>-------   -------   --EÉ”--   -------   -------<< ** >>-------   -------   --EÉ∆--   -------   -------<< ** >>-------   --------<<
 É∆(deg)   FRAD.re   FRAD.im    |FRAD|    FPHASE  FGAI(dB)   **   TRAD.re   TRAD.im    |TRAD|    TPHASE  TGAI(dB)   ** TFGAI(dB)    TPHASE
 -29.000  -0.08156   0.05858   0.10042   144.312  -11.7047   **  -0.44848  -0.55295   0.71196  -129.045    5.3078   **    5.3933   273.3565 
 -28.000  -0.08221   0.06029   0.10195   143.748  -11.5736   **  -0.46152  -0.55779   0.72397  -129.604    5.4530   **    5.5383   273.3522 
 -27.000  -0.08282   0.06198   0.10344   143.191  -11.4475   **  -0.47423  -0.56238   0.73564  -130.140    5.5920   **    5.6770   273.3306 
 -26.000  -0.08338   0.06365   0.10489   142.641  -11.3263   **  -0.48662  -0.56671   0.74697  -130.652    5.7247   **    5.8095   273.2931 
 -25.000  -0.08388   0.06531   0.10631   142.098  -11.2099   **  -0.49868  -0.57078   0.75793  -131.143    5.8513   **    5.9359   273.2409 
 -24.000  -0.08434   0.06694   0.10768   141.561  -11.0985   **  -0.51039  -0.57457   0.76852  -131.614    5.9718   **    6.0562   273.1750 
 -23.000  -0.08475   0.06856   0.10901   141.030  -10.9918   **  -0.52174  -0.57809   0.77872  -132.067    6.0862   **    6.1705   273.0964 
 -22.000  -0.08511   0.07015   0.11030   140.505  -10.8900   **  -0.53272  -0.58133   0.78850  -132.501    6.1947   **    6.2789   273.0061 
 -21.000  -0.08543   0.07172   0.11154   139.985  -10.7928   **  -0.54333  -0.58429   0.79787  -132.919    6.2973   **    6.3814   272.9048 
 -20.000  -0.08569   0.07326   0.11273   139.471  -10.7004   **  -0.55355  -0.58697   0.80681  -133.322    6.3941   **    6.4781   272.7932 
 -19.000  -0.08590   0.07477   0.11388   138.963  -10.6126   **  -0.56338  -0.58935   0.81531  -133.709    6.4851   **    6.5691   272.6721 
 -18.000  -0.08606   0.07625   0.11497   138.459  -10.5294   **  -0.57281  -0.59144   0.82336  -134.083    6.5704   **    6.6543   272.5420 
 -17.000  -0.08616   0.07769   0.11602   137.960  -10.4508   **  -0.58183  -0.59324   0.83094  -134.444    6.6501   **    6.7339   272.4033 
 -16.000  -0.08622   0.07910   0.11701   137.465  -10.3767   **  -0.59044  -0.59475   0.83806  -134.791    6.7242   **    6.8080   272.2567 
 -15.000  -0.08623   0.08048   0.11795   136.975  -10.3071   **  -0.59862  -0.59596   0.84469  -135.128    6.7927   **    6.8765   272.1024 
 -14.000  -0.08619   0.08182   0.11884   136.488  -10.2421   **  -0.60637  -0.59687   0.85084  -135.453    6.8556   **    6.9396   271.9408 
 -13.000  -0.08609   0.08312   0.11967   136.006  -10.1815   **  -0.61368  -0.59748   0.85650  -135.767    6.9132   **    6.9971   271.7722 
 -12.000  -0.08595   0.08438   0.12045   135.526  -10.1253   **  -0.62056  -0.59779   0.86165  -136.071    6.9653   **    7.0493   271.5970 
 -11.000  -0.08575   0.08561   0.12117   135.050  -10.0734   **  -0.62698  -0.59779   0.86629  -136.365    7.0120   **    7.0961   271.4152 
 -10.000  -0.08551   0.08678   0.12183   134.577  -10.0260   **  -0.63295  -0.59750   0.87042  -136.650    7.0533   **    7.1375   271.2271 
  -9.000  -0.08522   0.08792   0.12244   134.106   -9.9829   **  -0.63846  -0.59691   0.87403  -136.926    7.0892   **    7.1736   271.0328 
  -8.000  -0.08487   0.08901   0.12299   133.638   -9.9441   **  -0.64351  -0.59602   0.87712  -137.194    7.1198   **    7.2044   270.8324 
  -7.000  -0.08448   0.09005   0.12348   133.173   -9.9096   **  -0.64808  -0.59483   0.87968  -137.453    7.1451   **    7.2299   270.6260 
  -6.000  -0.08404   0.09105   0.12391   132.709   -9.8794   **  -0.65218  -0.59334   0.88170  -137.705    7.1651   **    7.2500   270.4136 
  -5.000  -0.08356   0.09200   0.12428   132.247   -9.8534   **  -0.65580  -0.59156   0.88319  -137.949    7.1797   **    7.2649   270.1954 
  -4.000  -0.08302   0.09290   0.12459   131.786   -9.8317   **  -0.65894  -0.58948   0.88413  -138.185    7.1890   **    7.2744   269.9711 
  -3.000  -0.08244   0.09375   0.12484   131.327   -9.8142   **  -0.66159  -0.58710   0.88453  -138.414    7.1929   **    7.2786   269.7409 
  -2.000  -0.08181   0.09455   0.12503   130.868   -9.8010   **  -0.66375  -0.58443   0.88438  -138.636    7.1915   **    7.2774   269.5046 
  -1.000  -0.08114   0.09530   0.12516   130.411   -9.7919   **  -0.66542  -0.58148   0.88368  -138.851    7.1846   **    7.2709   269.2622 
   0.000  -0.08042   0.09600   0.12523   129.954   -9.7871   **  -0.66658  -0.57823   0.88243  -139.060    7.1723   **    7.2589   269.0135 
   1.000  -0.07966   0.09664   0.12524   129.497   -9.7865   **  -0.66725  -0.57471   0.88063  -139.261    7.1545   **    7.2415   268.7584 
   2.000  -0.07885   0.09723   0.12519   129.040   -9.7901   **  -0.66741  -0.57090   0.87827  -139.457    7.1312   **    7.2186   268.4968 
   3.000  -0.07800   0.09777   0.12507   128.583   -9.7980   **  -0.66706  -0.56680   0.87535  -139.645    7.1023   **    7.1901   268.2285 
   4.000  -0.07711   0.09825   0.12490   128.126   -9.8100   **  -0.66621  -0.56244   0.87188  -139.828    7.0678   **    7.1560   267.9532 
   5.000  -0.07618   0.09868   0.12467   127.667   -9.8263   **  -0.66484  -0.55780   0.86784  -140.003    7.0275   **    7.1162   267.6708 
   6.000  -0.07521   0.09906   0.12437   127.208   -9.8469   **  -0.66296  -0.55289   0.86325  -140.173    6.9814   **    7.0706   267.3810 
   7.000  -0.07420   0.09937   0.12402   126.748   -9.8716   **  -0.66056  -0.54772   0.85810  -140.336    6.9294   **    7.0192   267.0836 
   8.000  -0.07315   0.09963   0.12360   126.286   -9.9007   **  -0.65765  -0.54228   0.85239  -140.492    6.8714   **    6.9618   266.7783 
   9.000  -0.07207   0.09984   0.12313   125.823   -9.9340   **  -0.65422  -0.53659   0.84612  -140.642    6.8074   **    6.8984   266.4648 
  10.000  -0.07095   0.09999   0.12260   125.358   -9.9717   **  -0.65027  -0.53064   0.83930  -140.785    6.7370   **    6.8287   266.1427 
  11.000  -0.06979   0.10008   0.12201   124.891  -10.0136   **  -0.64581  -0.52444   0.83193  -140.921    6.6604   **    6.7528   265.8117 
  12.000  -0.06860   0.10011   0.12136   124.421  -10.0599   **  -0.64083  -0.51800   0.82400  -141.051    6.5773   **    6.6705   265.4714 
  13.000  -0.06738   0.10009   0.12065   123.949  -10.1106   **  -0.63533  -0.51132   0.81553  -141.173    6.4875   **    6.5815   265.1215 
  14.000  -0.06613   0.10000   0.11989   123.473  -10.1657   **  -0.62932  -0.50440   0.80651  -141.288    6.3909   **    6.4858   264.7614 
  15.000  -0.06484   0.09987   0.11907   122.995  -10.2252   **  -0.62280  -0.49725   0.79696  -141.396    6.2873   **    6.3832   264.3909 
  16.000  -0.06353   0.09967   0.11820   122.514  -10.2892   **  -0.61576  -0.48988   0.78686  -141.495    6.1766   **    6.2735   264.0093 
  17.000  -0.06219   0.09942   0.11727   122.029  -10.3577   **  -0.60822  -0.48229   0.77624  -141.587    6.0585   **    6.1565   263.6161 
  18.000  -0.06083   0.09911   0.11629   121.540  -10.4307   **  -0.60018  -0.47449   0.76509  -141.671    5.9329   **    6.0321   263.2109 
  19.000  -0.05944   0.09874   0.11525   121.047  -10.5083   **  -0.59164  -0.46648   0.75342  -141.746    5.7994   **    5.8998   262.7930 
  20.000  -0.05803   0.09832   0.11417   120.550  -10.5904   **  -0.58260  -0.45827   0.74124  -141.811    5.6578   **    5.7596   262.3618 
  21.000  -0.05660   0.09784   0.11303   120.049  -10.6772   **  -0.57307  -0.44987   0.72855  -141.868    5.5079   **    5.6112   261.9166 
  22.000  -0.05515   0.09731   0.11185   119.543  -10.7687   **  -0.56306  -0.44127   0.71537  -141.914    5.3493   **    5.4542   261.4567 
  23.000  -0.05368   0.09672   0.11062   119.032  -10.8648   **  -0.55257  -0.43250   0.70171  -141.949    5.1818   **    5.2884   260.9813 
  24.000  -0.05220   0.09608   0.10934   118.516  -10.9658   **  -0.54161  -0.42356   0.68756  -141.974    5.0049   **    5.1134   260.4896 
  25.000  -0.05070   0.09538   0.10802   117.994  -11.0715   **  -0.53020  -0.41444   0.67296  -141.986    4.8184   **    4.9289   259.9807 
  26.000  -0.04919   0.09463   0.10665   117.468  -11.1820   **  -0.51833  -0.40517   0.65790  -141.986    4.6218   **    4.7345   259.4535 
  27.000  -0.04767   0.09383   0.10524   116.935  -11.2974   **  -0.50602  -0.39575   0.64240  -141.972    4.4147   **    4.5297   258.9070 
  28.000  -0.04615   0.09297   0.10380   116.396  -11.4178   **  -0.49328  -0.38618   0.62647  -141.943    4.1966   **    4.3142   258.3399 
  29.000  -0.04461   0.09207   0.10231   115.852  -11.5431   **  -0.48012  -0.37648   0.61012  -141.899    3.9670   **    4.0874   257.7509 
  30.000  -0.04307   0.09112   0.10079   115.301  -11.6734   **  -0.46655  -0.36665   0.59338  -141.837    3.7253   **    3.8489   257.1386 
  31.000  -0.04153   0.09012   0.09923   114.744  -11.8088   **  -0.45259  -0.35670   0.57626  -141.757    3.4710   **    3.5979   256.5013 
  32.000  -0.03999   0.08907   0.09764   114.180  -11.9492   **  -0.43825  -0.34664   0.55877  -141.657    3.2033   **    3.3339   255.8371 
  33.000  -0.03845   0.08798   0.09601   113.610  -12.0948   **  -0.42354  -0.33648   0.54093  -141.534    2.9214   **    3.0562   255.1440 
  34.000  -0.03692   0.08684   0.09436   113.032  -12.2456   **  -0.40847  -0.32623   0.52276  -141.387    2.6247   **    2.7640   254.4196 
  35.000  -0.03539   0.08566   0.09268   112.448  -12.4016   **  -0.39308  -0.31590   0.50428  -141.213    2.3122   **    2.4564   253.6611 
  36.000  -0.03387   0.08444   0.09098   111.857  -12.5628   **  -0.37736  -0.30549   0.48552  -141.008    1.9828   **    2.1326   252.8654 
  37.000  -0.03236   0.08317   0.08925   111.259  -12.7295   **  -0.36135  -0.29502   0.46649  -140.770    1.6355   **    1.7916   252.0289 
  38.000  -0.03086   0.08187   0.08750   110.654  -12.9014   **  -0.34505  -0.28450   0.44721  -140.493    1.2689   **    1.4321   251.1473 
  39.000  -0.02938   0.08054   0.08573   110.042  -13.0789   **  -0.32848  -0.27394   0.42772  -140.174    0.8818   **    1.0529   250.2157 
  40.000  -0.02791   0.07916   0.08394   109.423  -13.2618   **  -0.31168  -0.26334   0.40803  -139.805    0.4726   **    0.6526   249.2279 
  41.000  -0.02647   0.07776   0.08214   108.796  -13.4502   **  -0.29465  -0.25272   0.38818  -139.381    0.0393   **    0.2296   248.1770 
  42.000  -0.02504   0.07632   0.08033   108.163  -13.6443   **  -0.27742  -0.24208   0.36819  -138.891   -0.4199   **   -0.2179   247.0542 
  43.000  -0.02364   0.07486   0.07850   107.523  -13.8440   **  -0.26001  -0.23145   0.34810  -138.326   -0.9074   **   -0.6919   245.8490 
  44.000  -0.02226   0.07336   0.07666   106.877  -14.0495   **  -0.24243  -0.22082   0.32793  -137.672   -1.4258   **   -1.1947   244.5481 
  45.000  -0.02090   0.07184   0.07482   106.224  -14.2608   **  -0.22473  -0.21021   0.30772  -136.912   -1.9782   **   -1.7288   243.1354 
  46.000  -0.01958   0.07030   0.07297   105.565  -14.4781   **  -0.20691  -0.19963   0.28752  -136.025   -2.5681   **   -2.2970   241.5900 
  47.000  -0.01829   0.06873   0.07112   104.900  -14.7013   **  -0.18900  -0.18910   0.26736  -134.986   -3.1995   **   -2.9026   239.8855 
  48.000  -0.01703   0.06714   0.06927   104.229  -14.9306   **  -0.17103  -0.17861   0.24729  -133.758   -3.8771   **   -3.5491   237.9873 
  49.000  -0.01580   0.06554   0.06742   103.553  -15.1662   **  -0.15302  -0.16819   0.22738  -132.296   -4.6062   **   -4.2403   235.8499 
  50.000  -0.01461   0.06392   0.06556   102.873  -15.4081   **  -0.13499  -0.15784   0.20769  -130.539   -5.3929   **   -4.9803   233.4123 
  51.000  -0.01345   0.06228   0.06372   102.189  -15.6564   **  -0.11698  -0.14757   0.18831  -128.403   -6.2437   **   -5.7730   230.5916 
  52.000  -0.01234   0.06063   0.06187   101.501  -15.9115   **  -0.09900  -0.13741   0.16935  -125.772   -7.1654   **   -6.6213   227.2728 
  53.000  -0.01126   0.05897   0.06003   100.810  -16.1734   **  -0.08108  -0.12734   0.15096  -122.485   -8.1639   **   -7.5263   223.2948 
  54.000  -0.01022   0.05730   0.05820   100.116  -16.4423   **  -0.06325  -0.11740   0.13335  -118.314   -9.2414   **   -8.4841   218.4303 
  55.000  -0.00923   0.05562   0.05638    99.421  -16.7185   **  -0.04553  -0.10758   0.11682  -112.940  -10.3912   **   -9.4817   212.3610 
  56.000  -0.00828   0.05394   0.05457    98.726  -17.0022   **  -0.02795  -0.09790   0.10181  -105.935  -11.5854   **  -10.4887   204.6607 
  57.000  -0.00737   0.05225   0.05277    98.030  -17.2937   **  -0.01054  -0.08837   0.08899   -96.801  -12.7541   **  -11.4456   194.8308 
  58.000  -0.00651   0.05056   0.05098    97.336  -17.5935   **   0.00668  -0.07900   0.07928   -85.163  -13.7581   **  -12.2552   182.4989 
  59.000  -0.00569   0.04887   0.04920    96.644  -17.9017   **   0.02369  -0.06980   0.07371   -71.251  -14.3912   **  -12.7907   167.8944 
  60.000  -0.00492   0.04718   0.04744    95.954  -18.2190   **   0.04046  -0.06077   0.07301   -56.350  -14.4739   **  -12.9444   152.3039 
  61.000  -0.00420   0.04549   0.04569    95.270  -18.5457   **   0.05695  -0.05194   0.07708   -42.366  -14.0023   **  -12.6948   137.6354 
  62.000  -0.00352   0.04381   0.04395    94.590  -18.8825   **   0.07316  -0.04331   0.08502   -30.627  -13.1513   **  -12.1228   125.2166 
  63.000  -0.00288   0.04213   0.04222    93.917  -19.2300   **   0.08904  -0.03489   0.09563   -21.395  -12.1291   **  -11.3556   115.3128 
  64.000  -0.00230   0.04045   0.04052    93.252  -19.5889   **   0.10459  -0.02668   0.10794   -14.312  -11.0778   **  -10.5053   107.5649 
  65.000  -0.00176   0.03878   0.03882    92.597  -19.9601   **   0.11977  -0.01871   0.12122    -8.878  -10.0698   **   -9.6458   101.4744 
  66.000  -0.00126   0.03712   0.03714    91.952  -20.3445   **   0.13456  -0.01097   0.13501    -4.660   -9.1343   **   -8.8175    96.6115 
  67.000  -0.00082   0.03546   0.03547    91.319  -20.7431   **   0.14894  -0.00347   0.14898    -1.336   -8.2788   **   -8.0393    92.6547 
  68.000  -0.00041   0.03382   0.03382    90.699  -21.1574   **   0.16288   0.00377   0.16293     1.325   -7.5015   **   -7.3183    89.3743 
  69.000  -0.00005   0.03218   0.03218    90.094  -21.5886   **   0.17637   0.01074   0.17670     3.486   -6.7967   **   -6.6550    86.6078 
  70.000   0.00026   0.03056   0.03056    89.505  -22.0386   **   0.18938   0.01745   0.19018     5.265   -6.1578   **   -6.0471    84.2399 
  71.000   0.00054   0.02894   0.02895    88.934  -22.5092   **   0.20190   0.02388   0.20330     6.747   -5.5784   **   -5.4913    82.1875 
  72.000   0.00077   0.02734   0.02735    88.382  -23.0029   **   0.21389   0.03003   0.21599     7.992   -5.0526   **   -4.9836    80.3902 
  73.000   0.00097   0.02574   0.02576    87.851  -23.5221   **   0.22535   0.03588   0.22819     9.048   -4.5753   **   -4.5203    78.8029 
  74.000   0.00112   0.02416   0.02419    87.341  -24.0703   **   0.23626   0.04144   0.23987     9.949   -4.1420   **   -4.0980    77.3921 
  75.000   0.00124   0.02259   0.02262    86.854  -24.6513   **   0.24659   0.04669   0.25098    10.722   -3.7487   **   -3.7136    76.1323 
  76.000   0.00133   0.02102   0.02107    86.392  -25.2696   **   0.25634   0.05163   0.26149    11.389   -3.3923   **   -3.3642    75.0038 
  77.000   0.00138   0.01947   0.01952    85.956  -25.9311   **   0.26548   0.05626   0.27138    11.965   -3.0698   **   -3.0474    73.9915 
  78.000   0.00140   0.01793   0.01799    85.547  -26.6429   **   0.27401   0.06056   0.28062    12.463   -2.7788   **   -2.7610    73.0836 
  79.000   0.00139   0.01640   0.01646    85.166  -27.4138   **   0.28191   0.06454   0.28920    12.895   -2.5174   **   -2.5033    72.2707 
  80.000   0.00135   0.01488   0.01494    84.814  -28.2555   **   0.28916   0.06819   0.29709    13.269   -2.2836   **   -2.2727    71.5454 
  81.000   0.00129   0.01336   0.01342    84.493  -29.1832   **   0.29575   0.07150   0.30427    13.591   -2.0761   **   -2.0676    70.9019 
  82.000   0.00120   0.01186   0.01192    84.203  -30.2175   **   0.30168   0.07447   0.31074    13.867   -1.8934   **   -1.8870    70.3357 
  83.000   0.00110   0.01036   0.01042    83.944  -31.3872   **   0.30694   0.07711   0.31647    14.102   -1.7346   **   -1.7299    69.8429 
  84.000   0.00098   0.00887   0.00892    83.719  -32.7347   **   0.31151   0.07939   0.32147    14.298   -1.5986   **   -1.5953    69.4207 
  85.000   0.00084   0.00738   0.00743    83.527  -34.3255   **   0.31539   0.08133   0.32571    14.460   -1.4848   **   -1.4825    69.0669 
  86.000   0.00069   0.00590   0.00594    83.370  -36.2696   **   0.31857   0.08292   0.32919    14.590   -1.3925   **   -1.3911    68.7796 
  87.000   0.00052   0.00442   0.00445    83.246  -38.7730   **   0.32105   0.08416   0.33190    14.689   -1.3212   **   -1.3204    68.5574 
