 [antenna_pattern.dat]

  É” = 0.000 Åãplane
   É∆(deg)       EÉ”       EÉ∆       ER        EL 
    15.000  -17.4182   -0.9056   -0.8479   -3.4497
    16.000  -17.4821   -1.0163   -0.9532   -3.5673
    17.000  -17.5506   -1.1344   -1.0656   -3.6928
    18.000  -17.6236   -1.2601   -1.1851   -3.8263
    19.000  -17.7012   -1.3935   -1.3122   -3.9681
    20.000  -17.7833   -1.5351   -1.4468   -4.1185
    21.000  -17.8701   -1.6850   -1.5894   -4.2778
    22.000  -17.9616   -1.8436   -1.7402   -4.4464
    23.000  -18.0578   -2.0111   -1.8994   -4.6245
    24.000  -18.1587   -2.1880   -2.0674   -4.8127
    25.000  -18.2644   -2.3745   -2.2444   -5.0112
    26.000  -18.3749   -2.5711   -2.4309   -5.2207
    27.000  -18.4904   -2.7782   -2.6272   -5.4415
    28.000  -18.6107   -2.9963   -2.8337   -5.6743
    29.000  -18.7360   -3.2259   -3.0509   -5.9196
    30.000  -18.8663   -3.4676   -3.2792   -6.1782
    31.000  -19.0017   -3.7219   -3.5192   -6.4506
    32.000  -19.1421   -3.9897   -3.7715   -6.7377
    33.000  -19.2877   -4.2715   -4.0367   -7.0403
    34.000  -19.4385   -4.5682   -4.3155   -7.3594
    35.000  -19.5945   -4.8808   -4.6086   -7.6961
    36.000  -19.7558   -5.2101   -4.9170   -8.0514
    37.000  -19.9224   -5.5575   -5.2415   -8.4268
    38.000  -20.0944   -5.9240   -5.5832   -8.8235
    39.000  -20.2718   -6.3111   -5.9433   -9.2432
    40.000  -20.4547   -6.7203   -6.3231   -9.6877
    41.000  -20.6432   -7.1536   -6.7241  -10.1589
    42.000  -20.8372   -7.6128   -7.1480  -10.6589
    43.000  -21.0370   -8.1003   -7.5967  -11.1902
    44.000  -21.2424   -8.6187   -8.0725  -11.7554
    45.000  -21.4538   -9.1711   -8.5778  -12.3573
    46.000  -21.6710   -9.7610   -9.1158  -12.9987
    47.000  -21.8942  -10.3924   -9.6898  -13.6824
    48.000  -22.1235  -11.0700  -10.3041  -14.4108
    49.000  -22.3591  -11.7992  -10.9634  -15.1852
    50.000  -22.6010  -12.5858  -11.6738  -16.0045
    51.000  -22.8494  -13.4366  -12.4424  -16.8631
    52.000  -23.1044  -14.3583  -13.2777  -17.7477
    53.000  -23.3663  -15.3568  -14.1903  -18.6312
    54.000  -23.6352  -16.4344  -15.1932  -19.4663
    55.000  -23.9114  -17.5841  -16.3017  -20.1805
    56.000  -24.1951  -18.7783  -17.5335  -20.6826
    57.000  -24.4867  -19.9470  -18.9058  -20.8903
    58.000  -24.7864  -20.9510  -20.4262  -20.7710
    59.000  -25.0947  -21.5841  -22.0656  -20.3618
    60.000  -25.4119  -21.6669  -23.6854  -19.7472
    61.000  -25.7387  -21.1952  -24.9189  -19.0178
    62.000  -26.0755  -20.3443  -25.2324  -18.2447
    63.000  -26.4229  -19.3220  -24.4847  -17.4736
    64.000  -26.7818  -18.2707  -23.1320  -16.7306
    65.000  -27.1530  -17.2627  -21.6441  -16.0287
    66.000  -27.5374  -16.3272  -20.2386  -15.3732
    67.000  -27.9360  -15.4718  -18.9772  -14.7651
    68.000  -28.3503  -14.6944  -17.8624  -14.2032
    69.000  -28.7816  -13.9896  -16.8790  -13.6853
    70.000  -29.2315  -13.3507  -16.0093  -13.2088
    71.000  -29.7022  -12.7713  -15.2370  -12.7710
    72.000  -30.0000  -12.2456  -14.5484  -12.3693
    73.000  -30.0000  -11.7682  -13.9321  -12.0014
    74.000  -30.0000  -11.3349  -13.3791  -11.6650
    75.000  -30.0000  -10.9416  -12.8817  -11.3584
    76.000  -30.0000  -10.5852  -12.4337  -11.0797
    77.000  -30.0000  -10.2627  -12.0302  -10.8276
    78.000  -30.0000   -9.9718  -11.6668  -10.6006
    79.000  -30.0000   -9.7103  -11.3400  -10.3977
    80.000  -30.0000   -9.4766  -11.0469  -10.2180
    81.000  -30.0000   -9.2690  -10.7850  -10.0605
    82.000  -30.0000   -9.0863  -10.5522   -9.9246
    83.000  -30.0000   -8.9275  -10.3466   -9.8098
    84.000  -30.0000   -8.7915  -10.1668   -9.7155
    85.000  -30.0000   -8.6777  -10.0115   -9.6415
    86.000  -30.0000   -8.5854   -9.8796   -9.5875
    87.000  -30.0000   -8.5141   -9.7702   -9.5533
    88.000  -30.0000   -8.4634   -9.6825   -9.5390
    89.000  -30.0000   -8.4331   -9.6160   -9.5446
    90.000  -30.0000   -8.4230   -9.5701   -9.5701




  É” = 0.000 Åãplane
   É∆(deg)       EÉ”       EÉ∆       ER        EL 
   -90.000  -30.0000   -8.3797   -9.5384   -9.5384
   -89.000  -30.0000   -8.3837   -9.5219   -9.5630
   -88.000  -30.0000   -8.3959   -9.5132   -9.5958
   -87.000  -30.0000   -8.4160   -9.5121   -9.6369
   -86.000  -30.0000   -8.4439   -9.5182   -9.6863
   -85.000  -30.0000   -8.4793   -9.5309   -9.7438
   -84.000  -30.0000   -8.5218   -9.5498   -9.8092
   -83.000  -30.0000   -8.5709   -9.5742   -9.8824
   -82.000  -30.0000   -8.6259   -9.6032   -9.9629
   -81.000  -30.0000   -8.6863   -9.6359  -10.0501
   -80.000  -30.0000   -8.7510   -9.6714  -10.1436
   -79.000  -30.0000   -8.8192   -9.7084  -10.2424
   -78.000  -30.0000   -8.8897   -9.7457  -10.3458
   -77.000  -30.0000   -8.9611   -9.7818  -10.4527
   -76.000  -30.0000   -9.0320   -9.8151  -10.5617
   -75.000  -30.0000   -9.1009   -9.8440  -10.6715
   -74.000  -30.0000   -9.1658   -9.8667  -10.7804
   -73.000  -30.0000   -9.2250   -9.8813  -10.8866
   -72.000  -30.0000   -9.2762   -9.8861  -10.9879
   -71.000  -29.9840   -9.3176   -9.8792  -11.0823
   -70.000  -29.5118   -9.3468   -9.8588  -11.1672
   -69.000  -29.0601   -9.3619   -9.8235  -11.2403
   -68.000  -28.6269   -9.3610   -9.7717  -11.2991
   -67.000  -28.2105   -9.3423   -9.7025  -11.3411
   -66.000  -27.8094   -9.3042   -9.6151  -11.3642
   -65.000  -27.4225   -9.2459   -9.5089  -11.3662
   -64.000  -27.0485   -9.1665   -9.3841  -11.3456
   -63.000  -26.6865   -9.0658   -9.2410  -11.3012
   -62.000  -26.3357   -8.9440   -9.0802  -11.2324
   -61.000  -25.9954   -8.8019   -8.9027  -11.1392
   -60.000  -25.6649   -8.6405   -8.7100  -11.0221
   -59.000  -25.3436   -8.4612   -8.5034  -10.8820
   -58.000  -25.0312   -8.2657   -8.2846  -10.7206
   -57.000  -24.7271   -8.0559   -8.0553  -10.5396
   -56.000  -24.4310   -7.8337   -7.8172  -10.3413
   -55.000  -24.1425   -7.6011   -7.5720  -10.1280
   -54.000  -23.8614   -7.3602   -7.3214   -9.9020
   -53.000  -23.5873   -7.1127   -7.0669   -9.6657
   -52.000  -23.3202   -6.8606   -6.8100   -9.4213
   -51.000  -23.0598   -6.6053   -6.5519   -9.1711
   -50.000  -22.8059   -6.3485   -6.2938   -8.9168
   -49.000  -22.5583   -6.0915   -6.0368   -8.6603
   -48.000  -22.3170   -5.8354   -5.7817   -8.4032
   -47.000  -22.0818   -5.5812   -5.5295   -8.1467
   -46.000  -21.8526   -5.3299   -5.2807   -7.8921
   -45.000  -21.6294   -5.0822   -5.0360   -7.6403
   -44.000  -21.4120   -4.8386   -4.7958   -7.3923
   -43.000  -21.2003   -4.5998   -4.5605   -7.1487
   -42.000  -20.9944   -4.3662   -4.3306   -6.9100
   -41.000  -20.7941   -4.1381   -4.1062   -6.6768
   -40.000  -20.5993   -3.9158   -3.8877   -6.4495
   -39.000  -20.4101   -3.6996   -3.6751   -6.2283
   -38.000  -20.2264   -3.4896   -3.4686   -6.0134
   -37.000  -20.0480   -3.2859   -3.2683   -5.8051
   -36.000  -19.8751   -3.0886   -3.0743   -5.6034
   -35.000  -19.7075   -2.8979   -2.8866   -5.4084
   -34.000  -19.5451   -2.7136   -2.7052   -5.2203
   -33.000  -19.3881   -2.5358   -2.5302   -5.0389
   -32.000  -19.2362   -2.3646   -2.3615   -4.8642
   -31.000  -19.0894   -2.1999   -2.1991   -4.6964
   -30.000  -18.9478   -2.0416   -2.0429   -4.5353
   -29.000  -18.8113   -1.8897   -1.8929   -4.3808
   -28.000  -18.6797   -1.7442   -1.7492   -4.2330
   -27.000  -18.5532   -1.6050   -1.6115   -4.0917
   -26.000  -18.4316   -1.4720   -1.4799   -3.9569
   -25.000  -18.3150   -1.3451   -1.3543   -3.8285
   -24.000  -18.2032   -1.2244   -1.2346   -3.7064
   -23.000  -18.0962   -1.1097   -1.1208   -3.5905
   -22.000  -17.9940   -1.0010   -1.0128   -3.4809
   -21.000  -17.8965   -0.8982   -0.9105   -3.3773
   -20.000  -17.8038   -0.8012   -0.8140   -3.2798
   -19.000  -17.7157   -0.7100   -0.7231   -3.1883
   -18.000  -17.6322   -0.6245   -0.6377   -3.1027
   -17.000  -17.5534   -0.5447   -0.5579   -3.0229
   -16.000  -17.4791   -0.4704   -0.4835   -2.9488
   -15.000  -17.4093   -0.4018   -0.4146   -2.8805
   -14.000  -17.3440   -0.3386   -0.3511   -2.8179
   -13.000  -17.2832   -0.2809   -0.2929   -2.7609
   -12.000  -17.2268   -0.2287   -0.2401   -2.7096
   -11.000  -17.1748   -0.1819   -0.1925   -2.6637
   -10.000  -17.1272   -0.1404   -0.1502   -2.6235
    -9.000  -17.0839   -0.1043   -0.1132   -2.5887
    -8.000  -17.0450   -0.0736   -0.0813   -2.5594
    -7.000  -17.0103   -0.0482   -0.0547   -2.5357
    -6.000  -16.9800   -0.0281   -0.0333   -2.5174
    -5.000  -16.9539   -0.0134   -0.0172   -2.5046
    -4.000  -16.9321   -0.0040   -0.0062   -2.4973
    -3.000  -16.9145    0.0000   -0.0005   -2.4956
    -2.000  -16.9011   -0.0014    0.0000   -2.4994
    -1.000  -16.8920   -0.0081   -0.0048   -2.5088
     0.000  -16.8871   -0.0203   -0.0149   -2.5238
     1.000  -16.8865   -0.0381   -0.0304   -2.5445
     2.000  -16.8900   -0.0613   -0.0512   -2.5709
     3.000  -16.8978   -0.0901   -0.0775   -2.6031
     4.000  -16.9099   -0.1246   -0.1093   -2.6412
     5.000  -16.9261   -0.1649   -0.1466   -2.6852
     6.000  -16.9466   -0.2109   -0.1896   -2.7353
     7.000  -16.9714   -0.2629   -0.2383   -2.7915
     8.000  -17.0004   -0.3208   -0.2928   -2.8539
     9.000  -17.0338   -0.3849   -0.3532   -2.9228
    10.000  -17.0714   -0.4551   -0.4196   -2.9981
    11.000  -17.1134   -0.5318   -0.4922   -3.0801
    12.000  -17.1598   -0.6149   -0.5710   -3.1689
    13.000  -17.2105   -0.7047   -0.6562   -3.2647
    14.000  -17.2657   -0.8013   -0.7479   -3.3676
    15.000  -17.3253   -0.9049   -0.8463   -3.4780
    16.000  -17.3893   -1.0157   -0.9515   -3.5959
    17.000  -17.4579   -1.1338   -1.0638   -3.7216
    18.000  -17.5310   -1.2596   -1.1834   -3.8553
    19.000  -17.6087   -1.3931   -1.3103   -3.9974
    20.000  -17.6909   -1.5348   -1.4450   -4.1482
    21.000  -17.7779   -1.6849   -1.5876   -4.3078
    22.000  -17.8695   -1.8436   -1.7383   -4.4768
    23.000  -17.9658   -2.0112   -1.8976   -4.6553
    24.000  -18.0669   -2.1883   -2.0655   -4.8440
    25.000  -18.1728   -2.3750   -2.2426   -5.0430
    26.000  -18.2836   -2.5718   -2.4291   -5.2531
    27.000  -18.3992   -2.7792   -2.6255   -5.4745
    28.000  -18.5198   -2.9975   -2.8320   -5.7080
    29.000  -18.6453   -3.2275   -3.0493   -5.9541
    30.000  -18.7759   -3.4695   -3.2777   -6.2134
    31.000  -18.9115   -3.7243   -3.5179   -6.4867
    32.000  -19.0523   -3.9924   -3.7703   -6.7748
    33.000  -19.1982   -4.2747   -4.0357   -7.0785
    34.000  -19.3493   -4.5720   -4.3147   -7.3988
    35.000  -19.5056   -4.8852   -4.6080   -7.7368
    36.000  -19.6673   -5.2152   -4.9167   -8.0937
    37.000  -19.8343   -5.5633   -5.2415   -8.4706
    38.000  -20.0066   -5.9307   -5.5835   -8.8692
    39.000  -20.1845   -6.3188   -5.9440   -9.2910
    40.000  -20.3678   -6.7291   -6.3243   -9.7377
    41.000  -20.5567   -7.1636   -6.7257  -10.2114
    42.000  -20.7512   -7.6241   -7.1502  -10.7144
    43.000  -20.9515   -8.1132   -7.5996  -11.2489
    44.000  -21.1574   -8.6334   -8.0761  -11.8178
    45.000  -21.3693   -9.1879   -8.5823  -12.4238
    46.000  -21.5870   -9.7801   -9.1212  -13.0699
    47.000  -21.8108  -10.4143   -9.6964  -13.7590
    48.000  -22.0406  -11.0950  -10.3120  -14.4934
    49.000  -22.2768  -11.8279  -10.9730  -15.2745
    50.000  -22.5192  -12.6189  -11.6852  -16.1011
    51.000  -22.7682  -13.4749  -12.4560  -16.9674
    52.000  -23.0239  -14.4028  -13.2940  -17.8591
    53.000  -23.2863  -15.4085  -14.2100  -18.7478
